cafe_name,avg_rating,review,indv_rating,review_date,useful,funny,cool,latitude,longtitude
By the Way Bakery,4.5,"I don't write reviews often, but when it comes to service I am a bit of a stickler. I left knowing they did not value my time or my patronship, which is really a bummer because their baked goods looked delicious.  Hoping to get my friend a gluten-free dairy-free cake for her birthday party, I called a day before and was informed they cannot make orders less than 48 hours in advance. Completely understandable. But! - they say- come in tomorrow and we make cakes for purchase. They go pretty quickly and it is a first come first serve, so you might want to get here early. We open at 8.  ""Great! hopefully I will be able to grab one"" I said. ""hopefully."" she replies.  Fine. So I get up extra early so I can get there before work, go all the way uptown, wait in line for them to open, and hope, as one of the first people, I can get one of the amazing looking cakes! I overhear the very sweet woman in front of me asking for a cake as well. She had come in nice and early to grab a cake also for a party- someone in the same boat as me. The lady behind the counter says: Sorry! We don't sell cakes right now, we are still putting away orders and cant sell any cakes at this time.... The other woman, rightfully, says then why did you tell me to come in at this hour to buy one? I wish you would have told me that. I chime in to verify: sooo no cakes right now? Even though you told this nice woman and myself to come to your place of business at the time you open to buy one of your stupid cakes? ""no"" she says ""We can't put any cakes on hold either... but maybe come back in a couple hours? Probably 2 hours or so"". ok well I have a job and I'm certainly not coming back here again because chances are in 2 hours your not going to have any cakes to sell me. The other customer and I are severely disappointed to say the least.  It's the poor attitude and absolute disregard for this woman's and my time and efforts that bother me. Even if they had made a mistake and tried to still help us, anyone can understand that. But they offer us no other solutions or any recourse for giving us their false and misleading information except for a half-hearted sorry and then asking ""sooo what can I get you?"". Nothing. Although, I would really like that hour back please.",1,4/22/2016,12,0,1,40.7910023,-73.9742942
By the Way Bakery,4.5,Such a great place to find delicious treats that are both GLUTEN and DAIRY free! The red velvet cake is my go to treat for any special occasion. The staff here is super friendly and helpful.,1,12/20/2016,0,0,0,40.7910023,-73.9742942
By the Way Bakery,4.5,"Yes!!! By the way bakery is one of the amazing gluten free and dairy free bakery in the city!!! Although it's gluten free they developed method giving the taste like traditional bakery... It is just right... But I put only 4 star here because I felt it's overly sweet. If I only had Chocolate chip bundt cake, I would give 10 stars!!!! And almond cookie!!!! Those are  Fabulous!!!!",1,1/27/2015,1,1,1,40.7910023,-73.9742942
By the Way Bakery,4.5,"We came here because of my glutarded wife and we heard good things. Well now I have great things to say. The customer service rep was so perky I was starting to wonder how there was any coffee left in the machine. Side point is they don't charge extra for putting soy milk or almond milk in your coffee. I tried a piece of their banana nut muffin when I voluntarily had my wife shove a piece down my throat and I couldn't believe it was gluten free! It was so moist and delicious that I wanted to rip away the rest from my wife and eat it all in one bite, but then I remembered I live with this woman so I just watched her finish the muffin with my jealous eyes. Pricey, but right on par with gluten free prices. Just don't show up between 10-11am bc they aren't the bakery just the front and they don't get restocked until about 11am",1,1/9/2015,1,2,0,40.7910023,-73.9742942
By the Way Bakery,4.5,"Went on a trip to NYC with a group of 7 people, 4 of which are gluten free (including me). The 4 of us decided that dessert had to be bought and this bakery was only a mile from the restaurant where we had lunch, so we embarked on our gluten free dessert journey. I was very impressed. They had samples of the lemon poppyseed cake in a bowl on the counter. Everyone loved the taste and texture of the cake. Sometimes gluten free desserts can be dry and crumbly, but nothing we got from here had that problem. My mom and I both got brownies and they were probably the best gluten free brownies I've had. They were rich but not too rich and I'm still impressed at how they weren't dry or crumbly at all. I also got a ginger cookie and it was really good too. It had a nice ginger flavor without being overwhelming. The shop is pretty small, but I guess that's not unusual in NY. It probably only fits maybe 10 people at once. Both the girls that work there were really nice and they had a good selection. If you're gluten free and visiting/living in Manhattan, I would definitely recommend this bakery.",1,10/31/2015,1,0,0,40.7910023,-73.9742942
By the Way Bakery,4.5,"I loved the brownies at By the Way Bakery so much that when I realized I wasn't going to be able to stop by to pick up a few before they closed on my last night in NYC I asked a friend to get them for me.  Thankfully, they were happy to help out.  Also, the samples I tried were really good.  I have to admit that I was skeptical when I saw they were gluten free and was happy to be proved wrong.  I will definitely be back the next time I'm in town!",1,1/12/2016,0,0,0,40.7910023,-73.9742942
By the Way Bakery,4.5,"Baked goods are good, and I'm glad they are here cause there aren't many GF bakeries in the city.  But man, it's overpriced.  I've baked and I know some of the ingredients can be pricey but geez... And it goes with the fact that the portions are small too.  It's a little frustrating.",1,4/15/2015,1,0,0,40.7910023,-73.9742942
By the Way Bakery,4.5,"I love this bakery. They have a great selection of delicious treats that you would never know where gluten-free. Yes, of course it's pretty expensive, but if you're a celiac, it's worth every penny. They're also kosher and vegan too, And, they serve stumptown coffee. My only wish is that they were open later and there was room to sit down.",1,8/16/2016,0,0,0,40.7910023,-73.9742942
By the Way Bakery,4.5,Super friendly staff! I had the Blueberry/Corn muffin n it was amazing! I also had a sugar cookie and truth be told u wouldn't even know its gluten free cause it's so tasty.,1,1/29/2015,0,0,0,40.7910023,-73.9742942
By the Way Bakery,4.5,Just do it! Gluten free and dairy free cookies that are amazingly soft and don't fall apart as soon as you bite in. Totally worth the price... and the calories =),1,6/22/2014,0,1,0,40.7910023,-73.9742942
By the Way Bakery,4.5,"They have muffins! So delicious! They have several other baked goods too - almond cookies, small spiral cakes, brownies, etc. very small little place. Unfortunately, there are seating areas and I don't recall seeing any coffee.",1,7/20/2014,0,0,0,40.7910023,-73.9742942
By the Way Bakery,4.5,"THANK GOD FOR THIS BAKERY! My husband is allergic to gluten, dairy, nut flower and coconut! - so needless to say finding dessert is a big challenge. So many dairy free desserts use coconut flour or coconut oil and a lot of gluten free goods use almond flour. BTWBakery makes delicious cookies and brownies that he can eat and I (as someone who can eat gluten) love as much as he does. The staff is very nice and helpful. My only complaint is that they don't stay open later in the day so that I'd be able to pick up dessert after work ... although maybe it's for the best or I'd be getting way too many desserts!",1,10/25/2014,0,0,0,40.7910023,-73.9742942
Caf̩ Integral,4.5,"Nice minimalist designed space and pretty good strong coffee but for $6 I've had better around the city.  Only reason I wouldn't come back here is because of nasty baristas. There are plenty of coffee shops like this in the city, I don't need to spend my money and feel crappy afterwards. They need to chill and smile once in a while to customers.",1,4/11/2017,5,0,0,40.720384,-73.995213
Caf̩ Integral,4.5,"Coffee was good but service very poor. They told us we have to leave because they are closing but Very rude, will never comeback Very disappointed.",1,6/27/2018,0,2,0,40.720384,-73.995213
Caf̩ Integral,4.5,"The first thing that struck me when I came to this place was how a few people were having lattes in a large bowl! But I ended up having a skinny cortadito both times I visited. Coffee was good and I really liked the vibe in here.  There are some very interesting drink options on the menu though, and I really should come back to try them. There's also homemade nut milks e.g. almond, cashew, coconut (slightly pricey though) and pastries like donuts, croissants, cookies. The cafe was full both times I visited, but I noticed that the sofa seats don't get occupied for too long as compared to the window seats :)",1,12/20/2016,0,0,0,40.720384,-73.995213
Caf̩ Integral,4.5,"I'm big on espresso mocktails And was really intrigued by the menu of this place.  I got espresso, Mexican coke, bitters over ice.  It was interesting, but not tasty. This was clearly someone who wanted to come up with something unique for the sake of it being unique.  I'd come back to try maybe a standard latte or something not so hipstery",1,11/4/2017,1,0,0,40.720384,-73.995213
Caf̩ Integral,4.5,"Great place to sit and get work done, kind staff and solid pastries. Coffee is great and if you're into hand pressed nut milks then you've come to the right place. Free wifi gives it the 5th star",1,10/9/2017,0,0,0,40.720384,-73.995213
